Agent,Route#,CID,Dealer Name,City,ST,Zip,ETA,ETD,Fixed Time,Cube,Open,Close,Delivery X-Dock,Special Eq,Lanter ID,Facing PDC,LATITUDE,LONGITUDE,GEORESULT
TOMASEK-MENOMONIE,WIME.MEN.GB LH,CNH,"MILLER-BRADFORD & RISBERG, INC.",MARATHON,WI,54448-9000,06:02:00,06:09:00,7,37,20:00:00,08:00:00,"MENOMONIE, WI",,L901456,LEBANON,44.9413,-89.8352,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,CNH,SERVICE MOTOR CO INC,WAUSAU,WI,54401-8329,05:30:00,05:36:00,6,28,21:30:00,08:00:00,"MENOMONIE, WI",,L001535,LEBANON,45.027,-89.689,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,CNH,"SWIDERSKI EQUIPMENT, INC.",WAUSAU,WI,54401-9716,05:19:00,05:26:00,7,56,21:30:00,08:00:00,"MENOMONIE, WI",,L001533,LEBANON,45.025,-89.6804,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,FRD,ABBY FORD,ABOTTSFORD,WI,54405,07:05:00,07:15:00,10,28,21:30:00,09:00:00,"MENOMONIE, WI",,L903461,MENOMONIE,44.953,-90.3156,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,FRD,KOCOUREK FLM,WAUSAU,WI,54401-1808,04:37:00,05:07:00,30,168,21:30:00,10:00:00,"MENOMONIE, WI",,L000015,MENOMONIE,44.9972,-89.6611,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,HUB,GREEN BAY DOCK,GREEN BAY,WI,54304-5652,00:48:00,02:00:00,72,0,21:30:00,08:00:00,"MENOMONIE, WI",,HUB54304,,44.4722,-88.0958,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,HYU,Kocourek Hyundai,WAUSAU,WI,54401-7687,03:35:00,03:45:00,10,56,21:30:00,08:00:00,"MENOMONIE, WI",,L000752,CHICAGO,44.9156,-89.6518,MANUAL
TOMASEK-MENOMONIE,WIME.MEN.GB LH,KIA,Kocourek Kia,WAUSAU,WI,54401,04:22:00,04:37:00,15,56,21:30:00,08:00:00,"MENOMONIE, WI",,L000573,CHICAGO,44.997,-89.6612,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,KUB,SERVICE MOTOR CO INC,WAUSAU,WI,54401-8329,05:36:00,05:37:00,1,56,21:30:00,08:00:00,"MENOMONIE, WI",,L902787,EDGERTON,45.027,-89.689,Exact
TOMASEK-MENOMONIE,WIME.MEN.GB LH,TOY,Toyota of Wausau,WAUSAU,WI,54401-1805,04:01:00,04:21:00,20,112,21:30:00,07:00:00,"MENOMONIE, WI",,L000387,CHICAGO,44.9984,-89.6619,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 1,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,11:51:00,12:36:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 1,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,13:28:00,14:13:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,04:33:00,05:33:00,60,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,06:25:00,07:10:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,08:03:00,08:48:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,09:40:00,10:25:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,11:17:00,12:02:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,12:54:00,13:39:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,14:31:00,15:16:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,04:33:00,05:33:00,60,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,06:25:00,07:10:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,08:03:00,08:48:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,09:40:00,10:25:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,11:17:00,12:02:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,12:54:00,13:39:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,14:31:00,15:16:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,06:33:00,07:33:00,60,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,08:25:00,09:10:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,10:03:00,10:48:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,11:40:00,12:25:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,13:17:00,14:02:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,14:54:00,15:39:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SHUTTLE 4,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,16:31:00,17:16:00,45,0,04:00:00,23:59:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.STP1,HUB,ST PAUL DOCK,SAINT PAUL,MN,55117-4067,17:11:00,17:51:00,40,0,16:00:00,19:30:00,"ROCK ISLAND, IL",,HUB55117,,44.9838,-93.0917,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.STP2,HUB,ST PAUL DOCK,SAINT PAUL,MN,55117-4067,17:41:00,18:21:00,40,0,16:00:00,19:30:00,"ROCK ISLAND, IL",,HUB55117,,44.9838,-93.0917,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.STP3,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,17:48:00,18:32:00,44,0,17:45:00,08:00:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.STP3,MEET,KWIK STAR,NEW HAMPTON,IA,50659,21:45:00,22:15:00,30,0,21:45:00,08:00:00,"ROCK ISLAND, IL",,MEET50659,,43.0674,-92.3286,MANUAL
TOMASEK-ROCK ISLAND-DSO LH,ILRO.STP4,HUB,ST PAUL DOCK,SAINT PAUL,MN,55117-4067,18:00:00,18:40:00,40,0,18:00:00,01:00:00,"ROCK ISLAND, IL",,HUB55117,,44.9838,-93.0917,Exact
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SXF1,HUB,SIOUX FALLS DOCK,SIOUX FALLS,SD,57107,19:02:00,19:42:00,40,0,19:00:00,20:00:00,"ROCK ISLAND, IL",,HUB57107,,43.595,-96.7573,MANUAL
TOMASEK-ROCK ISLAND-DSO LH,ILRO.SXF2,9DRE,DEERE MILAN PDC,MILAN,IL,61264-2608,18:18:00,18:34:00,16,0,18:00:00,08:00:00,"ROCK ISLAND, IL",,9DREIL,MILAN MW,41.4527,-90.544,Exact
